uid,category,url
194,news,/news/box-office-furious-7-tops-786202
195,news,/news/kimberley-wells-screenwriter-pr-executive-322595
196,news,/news/barbra-streisand-bette-midler-janis-404362
197,news,/news/helen-mirren-aaron-sorkin-honored-835366
198,news,/news/nate-parkers-birth-a-nation-920144
199,news,/news/updated-michel-gondrys-mood-indigo-562458
200,news,/news/actress-elizabeth-pena-dies-at-741215
201,news,/news/afi-fest-wwii-film-mudbound-combats-representation-hollywood-1056956
202,news,/news/thrs-directors-roundtable-60973
203,news,/news/dave-matthews-film-company-picks-98964
204,news,/news/anton-yelchin-a-critics-appreciation-904562
205,news,/news/rep-sheet-roundup-last-man-785344
206,news,/news/nc-17-pioneer-henry-june-738161
207,news,/news/kate-bosworth-star-third-film-202976
208,news,/news/luang-prabang-festival-malaysias-red-takes-top-prize-1069565
209,news,/news/batman-v-superman-star-wars-879197
210,news,/news/tina-fey-ronda-rousey-star-856327
211,news,/features/stan-lee-reflects-his-successes-912577
212,news,/news/a-dangerous-method-231874
213,news,/news/hilary-swank-michael-shannon-star-drama-what-they-had-986989
214,news,/news/tribeca-film-chanel-launch-womens-833904
215,news,/news/how-chiles-oscar-submission-shows-dogged-humanity-a-fantastic-woman-1054664
216,news,/news/nathalie-baye-hayley-atwell-jaime-225861
217,news,/news/theaters-weekend-reviews-maze-runner-734231
218,news,/news/hollywood-reporter-receives-2019-glaad-media-award-nomination-1178966
219,news,/news/carrie-fisher-debbie-reynolds-classic-movie-roles-itunes-amazon-video-netflix-hbo-959967
220,news,/news/watch-thrs-full-uncensored-producer-848107
221,news,/news/crysis-3-director-albert-hughes-398101
222,news,/news/nora-ephron-death-tom-hanks-sleepless-seattle-342680
223,news,/news/miami-film-festival-2017-lineup-richard-geres-norman-opens-fest-969483
224,news,/news/brett-ratner-accuser-melanie-kohler-speaks-1056093
225,news,/news/paul-mazursky-named-recipient-writers-668907
226,news,/news/secret-help-book-be-adapted-768057
227,news,/news/beyond-douchiness-bret-easton-ellis-404188
228,news,/news/good-spirits-159889
229,news,/news/beach-reads-kings-of-cool-amped-wife-22-500-332239
230,news,/news/filmnation-adapting-rosamund-luptons-quality-873933
231,news,/news/bachelorette-writer-director-leslye-headland-688916
232,news,/features/20th-century-women-director-pre-rehearsal-dance-parties-a-blessing-a-buddhist-monk-960491
233,news,/news/nate-parker-steve-harvey-interview-935373
234,news,/news/gilda-radner-documentary-love-gilda-open-tribeca-film-festival-2018-1082349
235,news,/news/rust-bone-wins-london-festivals-381421
236,news,/news/basic-instinct-scribe-joe-eszterhas-176208
237,news,/news/venice-sienna-miller-struggles-depression-private-life-a-modern-woman-clip-1034534
238,news,/news/cannes-todd-haynes-says-lesbian-796119
239,news,/features/how-felicity-jones-brought-punk-icon-ruth-bader-ginsburg-life-1172235
240,news,/news/michael-wolff-bill-carter-join-808926
241,news,/news/venice-al-pacino-willem-dafoe-721107
242,news,/news/toronto-stars-power-15-hottest-728378
243,news,/news/todd-mccarthys-10-best-films-758261
244,news,/news/cherry-heather-graham-james-franco-berlin-285036
245,news,/news/cheryl-boone-isaacs-elected-president-595686
246,news,/news/james-ivory-joins-italian-drama-dance-again-me-heywood-1115235
247,news,/news/bob-odenkirk-joins-action-thriller-john-wick-producers-1074161
248,news,/news/a-renaissance-benoit-jacquot-781682
249,news,/news/reviews-one-direction-is-us-617679
250,news,/news/matt-reeves-direct-bank-heist-753264
251,news,/news/anatomy-contender-making-kings-speech-34610
252,news,/news/afm-taiwan-backs-lgbt-drama-654605
253,news,/news/roundtable-george-clooney-6-top-653250
254,news,/news/brimstone-dakota-fanning-guy-pearce-western-be-released-by-momentum-940626
255,news,/news/cannes-2012-amy-adams-star-dark-places-324712
256,news,/news/22-jump-street-producers-a-708900
257,news,/news/tom-cruise-shocking-revelations-vanity-fair-boniadi-368506
258,news,/news/fox-picks-up-comedy-turned-paul-feig-produce-946149
259,news,/news/motion-picture-academy-invites-new-805328
260,news,/news/film-movement-inks-distribution-deal-714665
261,news,/features/john-lasseters-missteps-how-did-disney-execs-know-1062361
262,news,/news/wga-women-entertainment-launch-new-screening-series-1191785
263,news,/news/writers-roundtable-42693
264,news,/news/tribeca-announces-nora-ephron-award-440516
265,news,/news/more-female-protagonists-2018-films-but-speaking-parts-stagnant-1187765
266,news,/news/tom-fords-noctural-animals-wins-927325
267,news,/news/wonder-woman-girls-trip-lady-bird-first-recipients-reframe-gender-parity-stamp-1117944
268,news,/news/alexander-payne-jason-reitman-oscars-262440
269,news,/news/hungarian-drama-body-soul-wins-berlin-film-festival-977564
270,news,/news/lauren-miller-rogen-six-year-journey-screen-netflixs-like-father-1137815
271,news,/news/president-reagans-son-attacks-lee-614568
272,news,/news/hookers-at-cannes-40000-a-497667
273,news,/news/girl-train-team-takes-wife-between-us-1051982
