url,reason
https://www.hollywoodreporter.com/review/candyman-review-1992-movie-1045878,cannot get meta
https://www.hollywoodreporter.com/review/airplane-review-1980-movie-1018276,cannot get meta
https://www.hollywoodreporter.com/review/forrest-gump-review-1994-movie-1018984,cannot get meta
https://www.hollywoodreporter.com/review/long-goodbye-review-1973-movie-1089809,cannot get meta
https://www.hollywoodreporter.com/review/untouchables-review-1987-movie-1009205,cannot get meta
https://www.hollywoodreporter.com/review/full-metal-jacket-review-1987-movie-1009708,cannot get meta
https://www.hollywoodreporter.com/review/glengarry-glen-ross-review-1992-movie-1044289,cannot get meta
https://www.hollywoodreporter.com/review/life-brian-review-1979-movie-1030493,cannot get meta
https://www.hollywoodreporter.com/review/spider-man-2002-movie-review-999878,cannot get meta
https://www.hollywoodreporter.com/review/pretty-woman-review-1990-movie-988195,cannot get meta
https://www.hollywoodreporter.com/review/say-anything-review-1989-movie-994038,cannot get meta
https://www.hollywoodreporter.com/review/dirty-dozen-review-1967-movie-1012621,cannot get meta
https://www.hollywoodreporter.com/review/sound-music-review-1965-movie-1090228,cannot get meta
https://www.hollywoodreporter.com/review/con-air-review-1997-movie-1010665,cannot get meta
https://www.hollywoodreporter.com/review/purple-rain-review-1984-movie-1024852,cannot get meta
https://www.hollywoodreporter.com/review/life-aquatic-steve-zissou-review-2004-movie-1070031,cannot get meta
https://www.hollywoodreporter.com/review/man-who-knew-review-1956-movie-1008455,cannot get meta
https://www.hollywoodreporter.com/review/lord-rings-two-towers-review-2002-movie-1068800,cannot get meta
https://www.hollywoodreporter.com/review/titanic-review-1997-movie-1069238,cannot get meta
https://www.hollywoodreporter.com/review/red-dawn-review-1984-movie-1028388,cannot get meta
https://www.hollywoodreporter.com/review/catch-me-you-can-review-2002-movie-1069445,cannot get meta
https://www.hollywoodreporter.com/review/review-1982-movie-1019278,cannot get meta
https://www.hollywoodreporter.com/review/searchers-review-1956-movie-1092848,cannot get meta
https://www.hollywoodreporter.com/review/eagle-hawk-review-1933-movie-1093395,cannot get meta
https://www.hollywoodreporter.com/review/fletch-review-1985-movie-1008944,cannot get meta
https://www.hollywoodreporter.com/review/under-siege-review-1992-movie-1044304,cannot get meta
https://www.hollywoodreporter.com/review/boyz-n-hood-review-1991-movie-1020302,cannot get meta
https://www.hollywoodreporter.com/review/gaslight-review-1944-movie-999932,cannot get meta
https://www.hollywoodreporter.com/review/dusk-dawn-review-1996-movie-1076015,cannot get meta
https://www.hollywoodreporter.com/review/mash-review-1970-movie-1078385,cannot get meta
https://www.hollywoodreporter.com/review/goodfellas-review-1990-movie-1041331,cannot get meta
https://www.hollywoodreporter.com/review/it-happened-one-night-review-1934-movie-1070399,cannot get meta
https://www.hollywoodreporter.com/review/north-by-northwest-review-1959-movie-1021675,cannot get meta
https://www.hollywoodreporter.com/review/outsiders-review-1983-movie-988538,cannot get meta
https://www.hollywoodreporter.com/review/coming-america-review-1988-movie-1017600,cannot get meta
https://www.hollywoodreporter.com/review/waterfront-review-1954-movie-1024878,cannot get meta
https://www.hollywoodreporter.com/review/witches-eastwick-review-1987-movie-1009584,cannot get meta
https://www.hollywoodreporter.com/review/birds-review-1963-movie-989290,cannot get meta
https://www.hollywoodreporter.com/review/beetlejuice-review-1988-movie-990023,cannot get meta
https://www.hollywoodreporter.com/review/driving-miss-daisy-review-1989-movie-1067241,cannot get meta
https://www.hollywoodreporter.com/review/heat-night-review-1967-movie-1026024,cannot get meta
https://www.hollywoodreporter.com/review/wall-e-review-2008-movie-1016979,cannot get meta
https://www.hollywoodreporter.com/review/unforgiven-review-1992-movie-1026437,cannot get meta
https://www.hollywoodreporter.com/review/mighty-ducks-review-1992-movie-1044922,cannot get meta
https://www.hollywoodreporter.com/review/erin-brockovich-review-986979,cannot get meta
https://www.hollywoodreporter.com/review/bourne-identity-review-2002-movie-1013033,cannot get meta
https://www.hollywoodreporter.com/review/citizen-kane-review-1941-movie-998891,cannot get meta
https://www.hollywoodreporter.com/review/gladiator-review-2000-movie-1000492,cannot get meta
https://www.hollywoodreporter.com/review/cavalcade-review-1933-movie-1071879,cannot get meta
https://www.hollywoodreporter.com/review/hours-review-2002-movie-1070395,cannot get meta
https://www.hollywoodreporter.com/review/aliens-review-1986-movie-1022037,cannot get meta
https://www.hollywoodreporter.com/review/saving-private-ryan-review-1998-movie-1023817,cannot get meta
https://www.hollywoodreporter.com/review/american-graffiti-review-1973-movie-1025744,cannot get meta
https://www.hollywoodreporter.com/review/fargo-review-movie-1996-1086107,cannot get meta
https://www.hollywoodreporter.com/review/thomas-crown-affair-review-1968-movie-1016645,cannot get meta
https://www.hollywoodreporter.com/review/legends-fall-review-1994-movie-1093776,cannot get meta
https://www.hollywoodreporter.com/review/alfie-review-1966-movie-1032305,cannot get meta
https://www.hollywoodreporter.com/review/pick-up-review-1933-movie-1093341,cannot get meta
https://www.hollywoodreporter.com/review/silence-lambs-review-1991-movie-1084731,cannot get meta
https://www.hollywoodreporter.com/review/city-slickers-review-1991-movie-1010723,cannot get meta
https://www.hollywoodreporter.com/review/spaceballs-review-1987-movie-1009709,cannot get meta
https://www.hollywoodreporter.com/review/gangs-new-york-review-2002-movie-1069314,cannot get meta
https://www.hollywoodreporter.com/review/bottle-rocket-review-1996-movie-1086888,cannot get meta
https://www.hollywoodreporter.com/features/100-days-changed-hollywood-writers-strike-10-years-1111860,cannot get text
https://www.hollywoodreporter.com/features/jim-carreys-reluctant-return-hollywood-1134623,cannot get text
https://www.hollywoodreporter.com/features/shaquille-o-neal-who-am-i-say-no-hollywood-1121541,cannot get text
https://www.hollywoodreporter.com/features/cannes-can-amfar-gala-transcend-harvey-weinsteins-fall-grace-1107037,cannot get text
https://www.hollywoodreporter.com/features/new-politics-hollywood-sex-scenes-metoo-era-1136333,cannot get text
https://www.hollywoodreporter.com/features/why-tony-nominee-glenda-jackson-wants-knock-doors-new-york-governor-candidate-cynthia-nixon-1111903,cannot get text
https://www.hollywoodreporter.com/features/hollywood-needs-us-a-year-trenches-at-americas-top-film-school-1134624,cannot get text
https://www.hollywoodreporter.com/features/seedy-underworld-movie-memorabilia-1117268,cannot get text
https://www.hollywoodreporter.com/features/fanboys-fangirls-are-loudest-voice-genre-roundtable-1127307,cannot get text
https://www.hollywoodreporter.com/features/he-who-not-be-named-can-john-lasseter-ever-return-disney-1105297,cannot get text
https://www.hollywoodreporter.com/features/europes-bitter-metoo-debate-bardot-bertolucci-threat-change-1107198,cannot get text
https://www.hollywoodreporter.com/features/damien-chazelle-oscar-winner-talks-ryan-gosling-starrer-first-man-1136395,cannot get text
https://www.hollywoodreporter.com/features/how-jessica-chastain-emerged-as-a-leader-gender-equality-1117361,cannot get text
https://www.hollywoodreporter.com/features/21-transgender-stars-hollywood-scarlett-johansson-representation-1127378,cannot get text
https://www.hollywoodreporter.com/features/tiffany-haddish-new-queen-comedy-has-a-crazy-story-you-1119446,cannot get text
https://www.hollywoodreporter.com/features/death-20th-century-fox-a-eulogy-a-hollywood-studio-1131094,cannot get text
https://www.hollywoodreporter.com/features/spike-lee-unleashes-blackkklansman-race-trump-cannes-1107303,cannot get text
https://www.hollywoodreporter.com/features/crazy-rich-asians-how-asian-rom-happened-netflix-1130965,cannot get text
https://www.hollywoodreporter.com/review/royal-tenenbaums-2001-review-935292,cannot get meta
https://www.hollywoodreporter.com/review/starman-review-1984-movie-953938,cannot get meta
https://www.hollywoodreporter.com/review/right-stuff-review-1983-film-939667,cannot get meta
